customer_number,day_part,first_seen_datetime_local,first_seen_datetime_utc,first_seen_local,first_seen_utc,id,location,model_id,tts
2681,3,,,1598026579,1598051779,2948,1,238,748
2682,3,,,1598026931,1598052131,2950,1,366,536
2683,4,,,1598029582,1598054782,2952,1,90,181
2684,4,,,1598030419,1598055619,2957,1,359,70
2685,4,,,1598030784,1598055984,2960,1,483,738
2686,4,,,1598033027,1598058227,2962,1,59,430
2687,4,,,1598033266,1598058466,2963,1,130,554
2688,4,,,1598034260,1598059460,2970,1,505,577
2689,4,,,1598036511,1598061711,2972,1,1,256
2690,4,,,1598037408,1598062608,2977,1,341,707
2691,5,,,1598040502,1598065702,2982,1,103,372
2692,5,,,1598041181,1598066381,2985,1,228,394
2693,5,,,1598041281,1598066481,2986,1,245,225
2694,6,,,1598048071,1598073271,2996,1,115,140
2695,1,,,1598083867,1598109067,2997,1,71,302
2696,1,,,1598083886,1598109086,2998,1,80,486
2697,1,,,1598083883,1598109083,2999,1,76,1057
2698,1,,,1598084573,1598109773,3000,1,215,353
2699,1,,,1598087081,1598112281,3001,1,29,168
2700,1,,,1598087192,1598112392,3002,1,54,556
2701,1,,,1598087235,1598112435,3003,1,63,675
2702,1,,,1598087381,1598112581,3004,1,119,542
2703,1,,,1598087592,1598112792,3005,1,222,227
2704,1,,,1598087745,1598112945,3006,1,289,66
2705,1,,,1598087575,1598112775,3007,1,216,1070
2706,1,,,1598088018,1598113218,3008,1,378,466
2707,1,,,1598088193,1598113393,3009,1,429,386
2708,1,,,1598090512,1598115712,3010,1,2,477
2709,1,,,1598090531,1598115731,3011,1,10,647
2710,1,,,1598090684,1598115884,3012,1,46,424
2711,1,,,1598091065,1598116265,3013,1,89,493
2712,1,,,1598091098,1598116298,3014,1,97,538
2713,1,,,1598091328,1598116528,3015,1,170,659
2714,1,,,1598091194,1598116394,3016,1,119,900
2715,1,,,1598091363,1598116563,3017,1,175,774
2716,2,,,1598094113,1598119313,3018,1,2,454
2717,2,,,1598094119,1598119319,3019,1,6,481
2718,2,,,1598094338,1598119538,3020,1,64,301
2719,2,,,1598094396,1598119596,3021,1,82,438
2720,2,,,1598094905,1598120105,3022,1,219,286
2721,2,,,1598094928,1598120128,3023,1,226,489
2722,2,,,1598095202,1598120402,3024,1,312,394
2723,2,,,1598095223,1598120423,3025,1,328,476
2724,2,,,1598095415,1598120615,3026,1,417,639
2725,2,,,1598095521,1598120721,3027,1,458,813
2726,2,,,1598097713,1598122913,3028,1,5,834
2727,2,,,1598097713,1598122913,3029,1,1,1034
2728,2,,,1598098212,1598123412,3030,1,138,618
2729,2,,,1598098419,1598123619,3031,1,192,623
2730,2,,,1598098641,1598123841,3032,1,239,726
2731,2,,,1598098830,1598124030,3033,1,273,673
2732,2,,,1598099162,1598124362,3034,1,376,220
2733,2,,,1598099201,1598124401,3035,1,385,434
2734,2,,,1598099282,1598124482,3036,1,422,286
2735,2,,,1598101307,1598126507,3037,1,4,551
2736,2,,,1598101307,1598126507,3038,1,3,955
2737,2,,,1598101339,1598126539,3039,1,19,896
2738,2,,,1598101563,1598126763,3040,1,69,657
2739,2,,,1598101731,1598126931,3041,1,129,921
2740,2,,,1598101679,1598126879,3042,1,106,1387
2741,2,,,1598101874,1598127074,3043,1,206,1178
2742,2,,,1598102791,1598127991,3044,1,420,434
2743,3,,,1598104953,1598130153,3045,1,21,391
2744,3,,,1598105341,1598130541,3046,1,153,207
2745,3,,,1598105225,1598130425,3047,1,114,791
2746,3,,,1598105671,1598130871,3048,1,244,556
2747,3,,,1598105954,1598131154,3049,1,337,233
2748,3,,,1598106061,1598131261,3050,1,362,343
2749,3,,,1598106202,1598131402,3051,1,383,479
2750,3,,,1598106489,1598131689,3052,1,503,301
2751,3,,,1598108654,1598133854,3053,1,89,43
2752,3,,,1598108530,1598133730,3054,1,18,1060
2753,3,,,1598108654,1598133854,3055,1,90,960
2754,3,,,1598109089,1598134289,3056,1,275,487
2755,3,,,1598109481,1598134681,3057,1,379,206
2756,3,,,1598109176,1598134376,3058,1,301,857
2757,3,,,1598109511,1598134711,3059,1,393,768
2758,3,,,1598109644,1598134844,3060,1,425,607
2759,3,,,1598109542,1598134742,3061,1,405,870
2760,3,,,1598109872,1598135072,3062,1,481,697
2761,3,,,1598110024,1598135224,3063,1,516,887
2762,3,,,1598112158,1598137358,3064,1,5,229
2763,3,,,1598112425,1598137625,3065,1,71,256
2764,3,,,1598112360,1598137560,3066,1,42,414
2765,3,,,1598112438,1598137638,3067,1,79,269
2766,3,,,1598112540,1598137740,3068,1,133,223
2767,3,,,1598112554,1598137754,3069,1,143,208
2768,3,,,1598112697,1598137897,3070,1,206,660
2769,3,,,1598112883,1598138083,3071,1,267,314
2770,3,,,1598112855,1598138055,3072,1,256,757
2771,3,,,1598113133,1598138333,3073,1,375,1029
2772,3,,,1598113323,1598138523,3074,1,403,764
2773,4,,,1598115710,1598140910,3075,1,4,461
2774,4,,,1598115710,1598140910,3076,1,1,752
2775,4,,,1598115810,1598141010,3077,1,71,868
2776,4,,,1598116104,1598141304,3078,1,171,424
2777,4,,,1598116035,1598141235,3079,1,145,699
2778,4,,,1598116097,1598141297,3080,1,168,992
2779,4,,,1598116148,1598141348,3081,1,185,994
2780,4,,,1598116924,1598142124,3082,1,383,25
2781,4,,,1598116617,1598141817,3083,1,319,699
2782,4,,,1598117031,1598142231,3084,1,397,8
2783,4,,,1598116910,1598142110,3085,1,380,637
2784,4,,,1598117242,1598142442,3086,1,493,520
2785,4,,,1598117511,1598142711,3087,1,589,344
2786,4,,,1598117524,1598142724,3088,1,604,477
2787,4,,,1598119777,1598144977,3089,1,97,528
2788,4,,,1598119898,1598145098,3090,1,144,750
2789,4,,,1598120033,1598145233,3091,1,173,739
2790,4,,,1598119836,1598145036,3092,1,120,1958
2791,4,,,1598120521,1598145721,3093,1,270,938
2792,4,,,1598122911,1598148111,3094,1,2,487
2793,4,,,1598122911,1598148111,3095,1,3,537
2794,4,,,1598122911,1598148111,3096,1,5,640
2795,4,,,1598122911,1598148111,3097,1,1,1228
2796,4,,,1598123295,1598148495,3098,1,125,732
2797,4,,,1598123560,1598148760,3099,1,191,308
2798,4,,,1598123842,1598149042,3100,1,245,303
2799,4,,,1598124196,1598149396,3101,1,279,285
2800,5,,,1598126509,1598151709,3102,1,2,264
2801,5,,,1598126620,1598151820,3103,1,26,261
2802,5,,,1598126682,1598151882,3104,1,44,270
2803,5,,,1598126753,1598151953,3105,1,73,307
2804,5,,,1598126912,1598152112,3106,1,128,114
2805,5,,,1598128019,1598153219,3107,1,388,13
2806,5,,,1598130661,1598155861,3108,1,130,235
2807,5,,,1598130919,1598156119,3109,1,187,462
2808,5,,,1598131179,1598156379,3110,1,261,167
2809,5,,,1598131001,1598156201,3111,1,212,552
2810,5,,,1598131240,1598156440,3112,1,277,265
2811,5,,,1598131344,1598156544,3113,1,322,63
2812,6,,,1598133709,1598158909,3114,1,1,336
2813,1,,,1598169934,1598195134,3115,1,14,366
2814,1,,,1598170538,1598195738,3116,1,81,466
2815,1,,,1598170639,1598195839,3117,1,88,474
2816,1,,,1598177080,1598202280,3118,1,18,371
2817,1,,,1598177243,1598202443,3119,1,41,571
2818,1,,,1598177412,1598202612,3120,1,89,608
2819,1,,,1598177937,1598203137,3121,1,159,514
2820,1,,,1598178249,1598203449,3122,1,181,369
2821,2,,,1598180516,1598205716,3123,1,4,377
2822,2,,,1598180947,1598206147,3124,1,54,149
2823,2,,,1598180971,1598206171,3125,1,61,306
2824,2,,,1598181184,1598206384,3126,1,89,374
2825,2,,,1598181671,1598206871,3127,1,166,95
2826,2,,,1598184244,1598209444,3128,1,15,44
2827,2,,,1598184838,1598210038,3129,1,135,401
2828,2,,,1598184891,1598210091,3130,1,149,468
2829,2,,,1598185137,1598210337,3131,1,215,55
2830,2,,,1598185150,1598210350,3132,1,217,334
2831,2,,,1598185343,1598210543,3133,1,256,332
2832,2,,,1598185344,1598210544,3134,1,258,335
2833,2,,,1598185554,1598210754,3135,1,326,268
2834,2,,,1598185570,1598210770,3136,1,330,325
2835,2,,,1598187710,1598212910,3137,1,1,176
2836,2,,,1598187710,1598212910,3138,1,2,249
2837,2,,,1598187870,1598213070,3139,1,35,53
2838,2,,,1598187913,1598213113,3140,1,46,308
2839,2,,,1598188045,1598213245,3141,1,80,494
2840,2,,,1598188201,1598213401,3142,1,124,257
2841,2,,,1598188132,1598213332,3143,1,99,483
2842,2,,,1598188314,1598213514,3144,1,168,408
2843,2,,,1598188553,1598213753,3145,1,260,171
2844,2,,,1598188649,1598213849,3146,1,302,16
2845,2,,,1598188738,1598213938,3147,1,355,133
2846,2,,,1598188822,1598214022,3148,1,401,38
2847,2,,,1598188657,1598213857,3149,1,308,746
2848,2,,,1598189149,1598214349,3150,1,578,568
2849,3,,,1598191310,1598216510,3151,1,4,287
2850,3,,,1598191415,1598216615,3152,1,43,115
2851,3,,,1598191433,1598216633,3153,1,57,359
2852,3,,,1598191483,1598216683,3154,1,78,289
2853,3,,,1598191635,1598216835,3155,1,128,529
2854,3,,,1598191670,1598216870,3156,1,145,110
2855,3,,,1598191675,1598216875,3157,1,149,739
2856,3,,,1598192126,1598217326,3158,1,285,431
2857,3,,,1598192219,1598217419,3159,1,305,402
2858,3,,,1598192222,1598217422,3160,1,306,706
2859,3,,,1598192469,1598217669,3161,1,405,455
2860,3,,,1598192293,1598217493,3162,1,331,1289
2861,3,,,1598192461,1598217661,3163,1,399,1383
2862,3,,,1598192970,1598218170,3164,1,522,659
2863,3,,,1598194911,1598220111,3165,1,1,379
2864,3,,,1598195148,1598220348,3166,1,124,8
2865,3,,,1598194939,1598220139,3167,1,19,545
2866,3,,,1598194991,1598220191,3168,1,45,638
2867,3,,,1598195033,1598220233,3169,1,57,772
2868,3,,,1598195210,1598220410,3170,1,138,532
2869,3,,,1598195033,1598220233,3171,1,56,887
2870,3,,,1598195142,1598220342,3172,1,118,1054
2871,3,,,1598195293,1598220493,3173,1,158,811
2872,3,,,1598195686,1598220886,3174,1,296,475
2873,3,,,1598195845,1598221045,3175,1,350,587
2874,3,,,1598196412,1598221612,3176,1,524,395
2875,3,,,1598198601,1598223801,3177,1,51,500
2876,3,,,1598198739,1598223939,3178,1,91,412
2877,3,,,1598198950,1598224150,3179,1,172,331
2878,3,,,1598198997,1598224197,3180,1,189,250
2879,3,,,1598199061,1598224261,3181,1,200,364
2880,3,,,1598199360,1598224560,3182,1,314,479
2881,3,,,1598199901,1598225101,3183,1,443,263
2882,4,,,1598202253,1598227453,3184,1,35,327
2883,4,,,1598202355,1598227555,3185,1,73,343
2884,4,,,1598202495,1598227695,3186,1,121,326
2885,4,,,1598202856,1598228056,3187,1,160,113
2886,4,,,1598203149,1598228349,3188,1,211,318
2887,4,,,1598203399,1598228599,3189,1,288,25
2888,4,,,1598203182,1598228382,3190,1,221,645
2889,4,,,1598205775,1598230975,3191,1,14,168
2890,4,,,1598205830,1598231030,3192,1,29,166
2891,4,,,1598209553,1598234753,3193,1,11,289
2892,4,,,1598209858,1598235058,3194,1,67,65
2893,4,,,1598209816,1598235016,3195,1,59,244
2894,4,,,1598209970,1598235170,3196,1,100,111
2895,4,,,1598210067,1598235267,3197,1,121,238
2896,4,,,1598210111,1598235311,3198,1,146,542
2897,5,,,1598212953,1598238153,3199,1,9,463
2898,5,,,1598213239,1598238439,3200,1,67,62
2899,5,,,1598213390,1598238590,3201,1,108,372
2900,5,,,1598213583,1598238783,3202,1,149,191
2901,5,,,1598213659,1598238859,3203,1,162,236
2902,5,,,1598213777,1598238977,3204,1,195,7
2903,5,,,1598214097,1598239297,3205,1,273,261
2904,5,,,1598216509,1598241709,3206,1,3,584
2905,5,,,1598216907,1598242107,3207,1,113,54
2906,5,,,1598216955,1598242155,3208,1,124,20
2907,5,,,1598217123,1598242323,3209,1,164,168
2908,5,,,1598217215,1598242415,3210,1,187,120
2909,5,,,1598217265,1598242465,3211,1,200,245
2910,5,,,1598217331,1598242531,3212,1,230,170
2911,6,,,1598220922,1598246122,3213,1,107,27
2912,6,,,1598220962,1598246162,3214,1,123,255
2913,1,,,1598252817,1598278017,3215,1,43,105
2914,1,,,1598253852,1598279052,3216,1,144,76
2915,1,,,1598256200,1598281400,3217,1,9,106
2916,1,,,1598256299,1598281499,3218,1,23,402
2917,1,,,1598256348,1598281548,3219,1,31,552
2918,1,,,1598256841,1598282041,3220,1,79,303
2919,1,,,1598257378,1598282578,3221,1,127,327
2920,1,,,1598259709,1598284909,3222,1,1,296
2921,1,,,1598260075,1598285275,3223,1,56,273
2922,1,,,1598260110,1598285310,3224,1,60,340
2923,1,,,1598260465,1598285665,3225,1,121,247
2924,1,,,1598260943,1598286143,3226,1,197,181
2925,1,,,1598261113,1598286313,3227,1,227,23
2926,1,,,1598261010,1598286210,3228,1,202,471
2927,1,,,1598261137,1598286337,3229,1,230,73
2928,1,,,1598263446,1598288646,3230,1,49,332
2929,1,,,1598263601,1598288801,3231,1,98,303
2930,1,,,1598263560,1598288760,3232,1,89,400
2931,1,,,1598263800,1598289000,3233,1,165,27
2932,1,,,1598264035,1598289235,3234,1,227,188
2933,1,,,1598264554,1598289754,3235,1,314,65
2934,1,,,1598264630,1598289830,3236,1,336,210
2935,2,,,1598266989,1598292189,3237,1,18,199
2936,2,,,1598267602,1598292802,3238,1,85,450
2937,2,,,1598270509,1598295709,3239,1,2,21
2938,2,,,1598270509,1598295709,3240,1,1,236
2939,2,,,1598270542,1598295742,3241,1,18,452
2940,2,,,1598270543,1598295743,3242,1,19,594
2941,2,,,1598270828,1598296028,3243,1,85,249
2942,2,,,1598270898,1598296098,3244,1,106,289
2943,2,,,1598270911,1598296111,3245,1,112,360
2944,2,,,1598271035,1598296235,3246,1,151,255
2945,2,,,1598271129,1598296329,3247,1,172,440
2946,2,,,1598271286,1598296486,3248,1,215,407
2947,2,,,1598271689,1598296889,3249,1,369,423
2948,2,,,1598271432,1598296632,3250,1,262,837
2949,2,,,1598271579,1598296779,3251,1,335,719
2950,2,,,1598274356,1598299556,3252,1,66,246
2951,2,,,1598274251,1598299451,3253,1,28,618
2952,2,,,1598274359,1598299559,3254,1,69,541
2953,2,,,1598274498,1598299698,3255,1,118,387
2954,2,,,1598274594,1598299794,3256,1,157,443
2955,2,,,1598274654,1598299854,3257,1,170,670
2956,2,,,1598274615,1598299815,3258,1,167,766
2957,2,,,1598274981,1598300181,3259,1,262,320
2958,2,,,1598275207,1598300407,3260,1,338,670
2959,2,,,1598275263,1598300463,3261,1,367,690
2960,2,,,1598275372,1598300572,3262,1,418,643
2961,2,,,1598275591,1598300791,3263,1,497,469
2962,2,,,1598275817,1598301017,3264,1,550,291
2963,2,,,1598275992,1598301192,3265,1,606,40
2964,3,,,1598277710,1598302910,3266,1,2,196
2965,3,,,1598277711,1598302911,3267,1,8,342
2966,3,,,1598277929,1598303129,3268,1,89,30
2967,3,,,1598277829,1598303029,3269,1,61,313
2968,3,,,1598277728,1598302928,3270,1,23,522
2969,3,,,1598278003,1598303203,3271,1,116,849
2970,3,,,1598278400,1598303600,3272,1,282,370
2971,3,,,1598278519,1598303719,3273,1,315,226
2972,3,,,1598278644,1598303844,3274,1,355,291
2973,3,,,1598278690,1598303890,3275,1,374,224
2974,3,,,1598279238,1598304438,3276,1,439,292
2975,3,,,1598279355,1598304555,3277,1,459,338
2976,3,,,1598279443,1598304643,3278,1,470,288
2977,3,,,1598281370,1598306570,3279,1,8,308
2978,3,,,1598281496,1598306696,3280,1,40,209
2979,3,,,1598281664,1598306864,3281,1,61,406
2980,3,,,1598281731,1598306931,3282,1,69,499
2981,3,,,1598282218,1598307418,3283,1,164,207
2982,3,,,1598282229,1598307429,3284,1,165,554
2983,3,,,1598282479,1598307679,3285,1,211,433
2984,3,,,1598282450,1598307650,3286,1,202,642
2985,3,,,1598282715,1598307915,3287,1,298,270
2986,3,,,1598284914,1598310114,3288,1,2,562
2987,3,,,1598284914,1598310114,3289,1,1,710
2988,3,,,1598285269,1598310469,3290,1,91,375
2989,3,,,1598285143,1598310343,3291,1,67,663
2990,3,,,1598285338,1598310538,3292,1,106,522
2991,3,,,1598285514,1598310714,3293,1,145,282
2992,3,,,1598285368,1598310568,3294,1,110,993
2993,3,,,1598285578,1598310778,3295,1,167,801
2994,3,,,1598285840,1598311040,3296,1,262,370
2995,3,,,1598285880,1598311080,3297,1,281,425
2996,3,,,1598286228,1598311428,3298,1,412,459
2997,3,,,1598286493,1598311693,3299,1,474,72
2998,4,,,1598288584,1598313784,3300,1,12,268
2999,4,,,1598288787,1598313987,3301,1,41,467
3000,4,,,1598288802,1598314002,3302,1,49,844
3001,4,,,1598289072,1598314272,3303,1,116,278
3002,4,,,1598289114,1598314314,3304,1,130,307
3003,4,,,1598289222,1598314422,3305,1,178,250
3004,4,,,1598289446,1598314646,3306,1,245,241
3005,4,,,1598289396,1598314596,3307,1,233,669
3006,4,,,1598292109,1598317309,3308,1,2,1
3007,4,,,1598292175,1598317375,3309,1,33,172
3008,4,,,1598292109,1598317309,3310,1,4,794
3009,4,,,1598292491,1598317691,3311,1,157,75
3010,4,,,1598292697,1598317897,3312,1,180,284
3011,4,,,1598292857,1598318057,3313,1,202,576
3012,4,,,1598293001,1598318201,3314,1,253,506
3013,4,,,1598292960,1598318160,3315,1,238,711
3014,4,,,1598293355,1598318555,3316,1,334,344
3015,4,,,1598293381,1598318581,3317,1,345,494
3016,4,,,1598293555,1598318755,3318,1,410,419
3017,4,,,1598295937,1598321137,3319,1,30,260
3018,4,,,1598296941,1598322141,3320,1,158,362
3019,4,,,1598296939,1598322139,3321,1,152,411
3020,5,,,1598299731,1598324931,3322,1,48,450
3021,5,,,1598299938,1598325138,3323,1,85,686
3022,5,,,1598300296,1598325496,3324,1,143,665
3023,5,,,1598302912,1598328112,3325,1,2,456
3024,5,,,1598303010,1598328210,3326,1,22,562
3025,5,,,1598303353,1598328553,3327,1,62,394
3026,5,,,1598303593,1598328793,3328,1,112,205
3027,5,,,1598303659,1598328859,3329,1,128,567
3028,6,,,1598306620,1598331820,3330,1,45,242
3029,6,,,1598306893,1598332093,3331,1,86,1
3030,6,,,1598306989,1598332189,3332,1,118,90
3031,1,,,1598339108,1598364308,3333,1,13,100
3032,1,,,1598339338,1598364538,3334,1,41,308
3033,1,,,1598339420,1598364620,3335,1,53,351
3034,1,,,1598339658,1598364858,3336,1,94,232
3035,1,,,1598342721,1598367921,3337,1,5,239
3036,1,,,1598342937,1598368137,3338,1,40,819
3037,1,,,1598343592,1598368792,3339,1,131,399
3038,1,,,1598343754,1598368954,3340,1,167,394
3039,1,,,1598346737,1598371937,3341,1,87,250
3040,1,,,1598346744,1598371944,3342,1,89,358
3041,1,,,1598346813,1598372013,3343,1,108,419
3042,1,,,1598347172,1598372372,3344,1,172,12
3043,1,,,1598349707,1598374907,3345,1,2,241
3044,1,,,1598349713,1598374913,3346,1,8,275
3045,1,,,1598349748,1598374948,3347,1,20,354
3046,1,,,1598349803,1598375003,3348,1,42,239
3047,1,,,1598350055,1598375255,3349,1,96,334
3048,1,,,1598350038,1598375238,3350,1,89,448
3049,1,,,1598350478,1598375678,3351,1,211,104
3050,1,,,1598350758,1598375958,3352,1,263,340
3051,1,,,1598350760,1598375960,3353,1,265,563
3052,1,,,1598350842,1598376042,3354,1,296,439
3053,1,,,1598350994,1598376194,3355,1,347,268
3054,2,,,1598353422,1598378622,3356,1,25,228
3055,2,,,1598353521,1598378721,3357,1,56,399
3056,2,,,1598353793,1598378993,3358,1,125,301
3057,2,,,1598353911,1598379111,3359,1,157,370
3058,2,,,1598353992,1598379192,3360,1,176,364
3059,2,,,1598354101,1598379301,3361,1,205,96
3060,2,,,1598354130,1598379330,3362,1,215,357
3061,2,,,1598354306,1598379506,3363,1,270,179
3062,2,,,1598354410,1598379610,3364,1,307,237
3063,2,,,1598354562,1598379762,3365,1,350,153
3064,2,,,1598356914,1598382114,3366,1,6,344
3065,2,,,1598356957,1598382157,3367,1,20,410
3066,2,,,1598357117,1598382317,3368,1,77,238
3067,2,,,1598357159,1598382359,3369,1,91,345
3068,2,,,1598357029,1598382229,3370,1,41,807
3069,2,,,1598357164,1598382364,3371,1,94,719
3070,2,,,1598357291,1598382491,3372,1,131,763
3071,2,,,1598357590,1598382790,3373,1,203,413
3072,2,,,1598357782,1598382982,3374,1,280,354
3073,2,,,1598357823,1598383023,3375,1,295,410
3074,2,,,1598357960,1598383160,3376,1,351,341
3075,2,,,1598358114,1598383314,3377,1,430,422
3076,2,,,1598358163,1598383363,3378,1,457,482
3077,2,,,1598358396,1598383596,3379,1,525,225
3078,2,,,1598360512,1598385712,3380,1,1,341
3079,2,,,1598360694,1598385894,3381,1,74,205
3080,2,,,1598360793,1598385993,3382,1,116,419
3081,2,,,1598360734,1598385934,3383,1,96,657
3082,2,,,1598360923,1598386123,3384,1,153,525
3083,2,,,1598360896,1598386096,3385,1,143,648
3084,2,,,1598360977,1598386177,3386,1,173,691
3085,2,,,1598361177,1598386377,3387,1,233,381
3086,2,,,1598361320,1598386520,3388,1,314,235
3087,2,,,1598361457,1598386657,3389,1,359,63
3088,2,,,1598361549,1598386749,3390,1,389,249
3089,2,,,1598361905,1598387105,3391,1,483,18
3090,2,,,1598361857,1598387057,3392,1,466,389
3091,2,,,1598361844,1598387044,3393,1,460,494
3092,2,,,1598361923,1598387123,3394,1,488,795
3093,3,,,1598364111,1598389311,3395,1,4,384
3094,3,,,1598364168,1598389368,3396,1,26,544
3095,3,,,1598364301,1598389501,3397,1,64,408
3096,3,,,1598364455,1598389655,3398,1,125,330
3097,3,,,1598364497,1598389697,3399,1,139,541
3098,3,,,1598364543,1598389743,3400,1,149,605
3099,3,,,1598364800,1598390000,3401,1,256,382
3100,3,,,1598365033,1598390233,3402,1,325,69
3101,3,,,1598364585,1598389785,3403,1,152,751
3102,3,,,1598364793,1598389993,3404,1,250,635
3103,3,,,1598364820,1598390020,3405,1,268,660
3104,3,,,1598364968,1598390168,3406,1,312,543
3105,3,,,1598365038,1598390238,3407,1,327,471
3106,3,,,1598365469,1598390669,3408,1,459,210
3107,3,,,1598365166,1598390366,3409,1,372,842
3108,3,,,1598365191,1598390391,3410,1,386,933
3109,3,,,1598365547,1598390747,3411,1,470,476
3110,3,,,1598365894,1598391094,3412,1,531,194
3111,3,,,1598367711,1598392911,3413,1,4,300
3112,3,,,1598367721,1598392921,3414,1,9,389
3113,3,,,1598367711,1598392911,3415,1,2,607
3114,3,,,1598368083,1598393283,3416,1,80,261
3115,3,,,1598368141,1598393341,3417,1,95,390
3116,3,,,1598368566,1598393766,3418,1,155,315
3117,3,,,1598368769,1598393969,3419,1,190,222
3118,3,,,1598369043,1598394243,3420,1,249,280
3119,3,,,1598368974,1598394174,3421,1,232,458
3120,3,,,1598369095,1598394295,3422,1,271,16
3121,3,,,1598369277,1598394477,3423,1,311,270
3122,3,,,1598371348,1598396548,3424,1,14,102
3123,3,,,1598371313,1598396513,3425,1,2,180
3124,3,,,1598371313,1598396513,3426,1,1,483
3125,3,,,1598371607,1598396807,3427,1,113,62
3126,3,,,1598371443,1598396643,3428,1,44,438
3127,3,,,1598371421,1598396621,3429,1,37,606
3128,3,,,1598371578,1598396778,3430,1,101,462
3129,3,,,1598371756,1598396956,3431,1,154,324
3130,3,,,1598371773,1598396973,3432,1,168,405
3131,3,,,1598371980,1598397180,3433,1,249,483
3132,3,,,1598372227,1598397427,3434,1,299,253
3133,3,,,1598372253,1598397453,3435,1,312,235
3134,3,,,1598372446,1598397646,3436,1,359,248
3135,3,,,1598372471,1598397671,3437,1,364,239
3136,3,,,1598372726,1598397926,3438,1,442,87
3137,3,,,1598372622,1598397822,3439,1,394,387
3138,3,,,1598372667,1598397867,3440,1,412,491
3139,3,,,1598372951,1598398151,3441,1,510,322
3140,4,,,1598374910,1598400110,3442,1,2,622
3141,4,,,1598375227,1598400427,3443,1,100,412
3142,4,,,1598375392,1598400592,3444,1,143,318
3143,4,,,1598375473,1598400673,3445,1,162,273
3144,4,,,1598375695,1598400895,3446,1,232,274
3145,4,,,1598376173,1598401373,3447,1,336,405
3146,4,,,1598376184,1598401384,3448,1,338,452
3147,4,,,1598376230,1598401430,3449,1,346,758
3148,4,,,1598378512,1598403712,3450,1,3,448
3149,4,,,1598378811,1598404011,3451,1,110,242
3150,4,,,1598379187,1598404387,3452,1,227,85
3151,4,,,1598378808,1598404008,3453,1,105,877
3152,4,,,1598379363,1598404563,3455,1,294,137
3153,4,,,1598379544,1598404744,3456,1,346,575
3154,4,,,1598379549,1598404749,3457,1,350,773
3155,4,,,1598379996,1598405196,3459,1,472,265
3156,4,,,1598382177,1598407377,3460,1,23,112
3157,4,,,1598382111,1598407311,3461,1,2,393
3158,4,,,1598382111,1598407311,3462,1,3,770
3159,4,,,1598382626,1598407826,3464,1,222,460
3160,4,,,1598382643,1598407843,3466,1,227,719
3161,4,,,1598382645,1598407845,3467,1,228,718
3162,4,,,1598383151,1598408351,3468,1,295,299
3163,4,,,1598382808,1598408008,3469,1,252,809
3164,4,,,1598383300,1598408500,3470,1,317,155
3165,4,,,1598383370,1598408570,3471,1,350,466
3166,4,,,1598383580,1598408780,3472,1,404,297
3167,4,,,1598383837,1598409037,3473,1,519,42
3168,4,,,1598383856,1598409056,3474,1,534,584
3169,4,,,1598384200,1598409400,3475,1,606,320
3170,5,,,1598385896,1598411096,3476,1,39,394
3171,5,,,1598386064,1598411264,3477,1,80,294
3172,5,,,1598386158,1598411358,3478,1,103,407
3173,5,,,1598386611,1598411811,3479,1,193,719
3174,5,,,1598386759,1598411959,3480,1,224,495
3175,5,,,1598387116,1598412316,3481,1,326,35
3176,5,,,1598387065,1598412265,3482,1,305,157
3177,5,,,1598389439,1598414639,3483,1,58,627
3178,5,,,1598390086,1598415286,3484,1,273,126
3179,6,,,1598393086,1598418286,3485,1,8,244
3180,6,,,1598393157,1598418357,3486,1,16,497
3181,6,,,1598393650,1598418850,3488,1,66,3
3182,4,,,1598379295,1598404495,3454,1,267,155
3183,4,,,1598379729,1598404929,3458,1,421,578
3184,4,,,1598382490,1598407690,3463,1,186,345
3185,4,,,1598382469,1598407669,3465,1,167,802
3186,6,,,1598393571,1598418771,3487,1,59,77
